"0","objectId","propertyName","Value","sourceId","timeStamp"
"14918311","Wolfson, Carolyn","parents","P.J. Wolfson (I)","IMDB","null"
"14918312","Wolfson, Evan","Born","1957","IMDB","null"
"14918313","Wolfson, Evan","countryOfBirth","Brooklyn, New York, USA","IMDB","null"
"14918314","Wolfson, Mark (I)","spouse_s","Linda Marso","IMDB","null"
"14918315","Wolfson, Martin","Born","4 April 1904","IMDB","null"
"14918316","Wolfson, Martin","countryOfBirth","New York City, New York, USA","IMDB","null"
"14918317","Wolfson, Martin","Died","12 September 1973","IMDB","null"
"14918318","Wolfson, Michael","Born","29 December 1965","IMDB","null"
"14918319","Wolfson, Michael","countryOfBirth","Pittsburgh, Pennsylvania, USA","IMDB","null"
"14918320","Wolfson, Pincus J","Born","22 May 1903","IMDB","null"
"14918321","Wolfson, Pincus J","countryOfBirth","New York City, New York, USA","IMDB","null"
"14918322","Wolfson, Pincus J","Died","16 April 1979","IMDB","null"
"14918323","Richard Jonathan Wolfson","Born","25 April 1955","IMDB","null"
"14918324","Richard Jonathan Wolfson","countryOfBirth","Solihull, Warwickshire, England, UK","IMDB","null"
"14918325","Richard Jonathan Wolfson","Died","1 February 2005 (ruptured aortic aneurysm)","IMDB","null"
"14918326","Wolfson, Sonia","Born","9 March 1903","IMDB","null"
"14918327","Wolfson, Sonia","countryOfBirth","Russia","IMDB","null"
"14918328","Wolfson, Sonia","Died","14 March 1997","IMDB","null"
"14918329","Wolfson, Victor","Born","8 March 1909","IMDB","null"
"14918330","Wolfson, Victor","Died","24 May 1990","IMDB","null"
"14918331","Wolfsperger, Douglas","Born","25 December 1957","IMDB","null"
"14918332","Wolfsperger, Douglas","countryOfBirth","Zürich, Kanton Zürich, Switzerland","IMDB","null"
"14918333","William Lee Wolfstone","Born","14 December 1927","IMDB","null"
"14918334","William Lee Wolfstone","countryOfBirth","Visalia, California, USA","IMDB","null"
"14918335","William Lee Wolfstone","Died","12 November 1997","IMDB","null"
"14918336","Wolgar, David","height","6' 1""","IMDB","null"
"14918337","Wolgast, Ad","Born","8 January 1888","IMDB","null"
"14918338","Wolgast, Ad","countryOfBirth","Cadillac, Michigan, USA","IMDB","null"
"14918339","Wolgast, Ad","Died","14 April 1955","IMDB","null"
"14918340","Wolgemuth, Richard","Born","17 August 1982","IMDB","null"
"14918341","Wolgers, John Bertil","Born","10 November 1928","IMDB","null"
"14918342","Wolgers, John Bertil","countryOfBirth","Stockholm, Sweden","IMDB","null"
"14918343","Wolgers, John Bertil","Died","6 August 1986","IMDB","null"
"14918344","Wolgers, John Bertil","spouse_s","Kerstin Dunér;Inger Wolgers","IMDB","null"
"14918345","Wolgers, Camilla","Born","25 January 1965","IMDB","null"
"14918346","Wolgers, Jens","Born","28 March 1963","IMDB","null"
"14918347","Saga Matilda Wolgers","Born","3 April 1987","IMDB","null"
"14918348","Hanne Bernadine Wolharn","Born","4 November 1968","IMDB","null"
"14918349","Hanne Bernadine Wolharn","countryOfBirth","Rheda-Wiedenbrück, Germany","IMDB","null"
"14918350","Hanne Bernadine Wolharn","height","170 cm","IMDB","null"
"14918351","Wolheim, Dan","Born","8 February 1890","IMDB","null"
"14918352","Wolheim, Dan","countryOfBirth","Warsaw, Poland, Russian Empire [now Warsaw, Mazowieckie, Poland]","IMDB","null"
"14918353","Wolheim, Dan","Died","11 July 1968","IMDB","null"
"14918354","Wolheim, Dan","height","6' 1""","IMDB","null"
"14918355","Wolheim, Louis","Born","28 March 1880","IMDB","null"
"14918356","Wolheim, Louis","countryOfBirth","New York City, New York, USA","IMDB","null"
"14918357","Wolheim, Louis","Died","18 February 1931","IMDB","null"
"14918358","Wolheim, Louis","spouse_s","Ethel Dane (stage actress)","IMDB","null"
"14918359","Wolheim, Louis","height","5' 10 1/2""","IMDB","null"
"14918360","Wolica, Andrzej","Born","13 August 1908","IMDB","null"
"14918361","Wolica, Andrzej","countryOfBirth","Warsaw, Poland, Russian Empire [now Warsaw, Mazowieckie, Poland]","IMDB","null"
"14918362","Wolica, Andrzej","Died","1940","IMDB","null"
"14918363","Wolicka, Hanna","Born","5 March 1933","IMDB","null"
"14918364","Wolicka, Hanna","countryOfBirth","Warsaw, Mazowieckie, Poland","IMDB","null"
"14918365","Wolins, Marshall J","Born","16 April 1919","IMDB","null"
"14918366","Wolins, Marshall J","Died","3 February 1988","IMDB","null"
"14918367","Wolinski, Georges","Born","28 June 1934","IMDB","null"
"14918368","Wolinski, Georges","countryOfBirth","French Protectorate Tunisia [now Tunisia]","IMDB","null"
"14918369","Wolinski, Jeffrey","Born","27 June 1978","IMDB","null"
"14918370","Wolinski, Jeffrey","countryOfBirth","Hinsdale, Illinois, USA","IMDB","null"
"14918371","Wolinski, Jeffrey","height","5' 11""","IMDB","null"
"14918372","Wolinski, Michael","Born","20 April 1974","IMDB","null"
"14918373","Wolinski, Michael","countryOfBirth","Hinsdale, Illinois, USA","IMDB","null"
"14918374","Wolinski, Michael","height","6' 1""","IMDB","null"
"14918375","Wolinski, Stanislaw","Born","7 July 1892","IMDB","null"
"14918376","Wolinski, Stanislaw","countryOfBirth","Sosnowiec, Poland, Russian Empire [now Sosnowiec, Slaskie, Poland]","IMDB","null"
"14918377","Wolinski, Stanislaw","Died","6 April 1968","IMDB","null"
"14918378","Wolinsky, Andrew","Born","6 September 1976","IMDB","null"
"14918379","Wolinsky, Andrew","countryOfBirth","Toronto, Ontario, Canada","IMDB","null"
"14918380","Wolinsky, Judith","Born","27 January 1950","IMDB","null"
"14918381","Wolinsky, Judith","countryOfBirth","Los Angeles, California, USA","IMDB","null"
"14918382","Wolinsky, Judith","Died","13 June 2006","IMDB","null"
"14918383","Wolinsky, Judith","spouse_s","Lanny Ziering","IMDB","null"
"14918384","Wolinsky, Sidney","countryOfBirth","Manitoba, Canada","IMDB","null"
"14918385","Wolk, Andy","spouse_s","Hannah Zackson, M.D.","IMDB","null"
"14918386","James Joseph Wolk","Born","22 March 1985","IMDB","null"
"14918387","James Joseph Wolk","countryOfBirth","Farmington Hills, Michigan, USA","IMDB","null"
"14918388","James Joseph Wolk","height","6' 1 1/2""","IMDB","null"
"14918389","Wolk, Jason","Born","16 February 19??","IMDB","null"
"14918390","Wolk, Jason","countryOfBirth","New York, USA","IMDB","null"
"14918391","Wolk, Jason","height","6'","IMDB","null"
"14918392","Wolk, Josh","height","5' 6""","IMDB","null"
"14918393","Wolk, Tbone","Born","24 December 1951","IMDB","null"
"14918394","Wolk, Tbone","countryOfBirth","Yonkers, New York, USA","IMDB","null"
"14918395","Wolk, Tbone","Died","27 February 2010","IMDB","null"
"14918396","Zachary Daniel Wolk","height","6' 1""","IMDB","null"
"14918397","Wolk-Laniewski, Nikodem","Born","20 September 1944","IMDB","null"
"14918398","Abraham Jonathan Wolken","Born","12 July 1949","IMDB","null"
"14918399","Abraham Jonathan Wolken","countryOfBirth","Pittsburgh, Pennsylvania, USA","IMDB","null"
"14918400","Abraham Jonathan Wolken","Died","13 June 2010","IMDB","null"
"14918401","Abraham Jonathan Wolken","spouse_s","JoAnne Torti","IMDB","null"
"14918402","Wolkers, Bob","Born","22 March 1981","IMDB","null"
"14918403","Wolkers, Bob","countryOfBirth","Den Helder, Noord-Holland, Netherlands","IMDB","null"
"14918404","Wolkers, Bob","parents","Jan Wolkers;Karina Wolkers","IMDB","null"
"14918405","Jan Hendrik Wolkers","Born","26 October 1925","IMDB","null"
"14918406","Jan Hendrik Wolkers","countryOfBirth","Oegstgeest, Zuid-Holland, Netherlands","IMDB","null"
"14918407","Jan Hendrik Wolkers","Died","19 October 2007","IMDB","null"
"14918408","Jan Hendrik Wolkers","Children","Bob Wolkers;Tom Wolkers","IMDB","null"
"14918409","Jan Hendrik Wolkers","spouse_s","Karina Wolkers","IMDB","null"
"14918410","Wolkers, Karina","Children","Bob Wolkers;Tom Wolkers","IMDB","null"
"14918411","Wolkers, Karina","spouse_s","Jan Wolkers","IMDB","null"
"14918412","Wolkers, Martine","Born","4 November 1980","IMDB","null"
"14918413","Wolkers, Rosita","Born","14 July 1988","IMDB","null"
"14918414","Wolkers, Tom","Born","22 March 1981","IMDB","null"
"14918415","Wolkers, Tom","countryOfBirth","Den Helder, Noord-Holland, Netherlands","IMDB","null"
"14918416","Wolkers, Tom","parents","Jan Wolkers;Karina Wolkers","IMDB","null"
"14918417","Wolko, Michaela","Born","1950","IMDB","null"
"14918418","Amelia Pelagia Wólkiewicz","Born","18 December 1907","IMDB","null"
"14918419","Amelia Pelagia Wólkiewicz","countryOfBirth","Pittsburg, California, USA","IMDB","null"
"14918420","Amelia Pelagia Wólkiewicz","Died","29 March 1968","IMDB","null"
"14918421","William Liudvikas Wolkovich-Valkavicius","Born","29 June 1929","IMDB","null"
"14918422","William Liudvikas Wolkovich-Valkavicius","countryOfBirth","Hudson, Massachusetts, USA","IMDB","null"
"14918423","William Liudvikas Wolkovich-Valkavicius","Died","12 January 2005","IMDB","null"
"14918424","Wolkowitch, Bruno","Born","10 May 1961","IMDB","null"
"14918425","Wolkowitch, Bruno","countryOfBirth","Paris, France","IMDB","null"
"14918426","Wolkstein, Diane","Born","11 November 1942","IMDB","null"
"14918427","Wolkstein, Diane","countryOfBirth","Newark, New Jersey, USA","IMDB","null"
"14918428","Wolkstein, Diane","Died","31 January 2013","IMDB","null"
"14918429","Wolkstein, Lauren","Born","20 March 1982","IMDB","null"
"14918430","Wolkstein, Lauren","countryOfBirth","Baltimore, Maryland, USA","IMDB","null"
"14918431","Woll, Deborah Ann","Born","7 February 1985","IMDB","null"
"14918432","Woll, Deborah Ann","countryOfBirth","Brooklyn, New York, USA","IMDB","null"
"14918433","Woll, Deborah Ann","height","5' 10""","IMDB","null"
"14918434","Woll, Felicitas","Born","20 January 1980","IMDB","null"
"14918435","Woll, Felicitas","countryOfBirth","Harbshausen, Hessen, Germany","IMDB","null"
"14918436","Woll, Felicitas","height","167 cm","IMDB","null"
"14918437","Wollack, Brad","Born","17 June 1978","IMDB","null"
"14918438","Wollack, Brad","spouse_s","Shannon Wollack","IMDB","null"
"14918439","Wollack, Shannon","spouse_s","Brad Wollack","IMDB","null"
"14918440","Nicholas William Wollaston","Born","23 June 1926","IMDB","null"
"14918441","Nicholas William Wollaston","countryOfBirth","Gloucestershire, England, UK","IMDB","null"
"14918442","Nicholas William Wollaston","Died","23 April 2007","IMDB","null"
"14918443","Wollbeck, Anders","spouse_s","Marie Sundström-Wollbeck","IMDB","null"
"14918444","Wolle, Gertrud","Born","11 March 1891","IMDB","null"
"14918445","Wolle, Gertrud","countryOfBirth","Urbis, Alsace, Germany [now Urbès, Haut-Rhin, France]","IMDB","null"
"14918446","Wolle, Gertrud","Died","6 July 1952","IMDB","null"
"14918447","Wollebekk, Christopher","height","184 cm","IMDB","null"
"14918448","Wollejko, Czeslaw","Born","17 March 1916","IMDB","null"
"14918449","Wollejko, Czeslaw","countryOfBirth","Vilnius, Lithuania, Russian Empire [now Lithuania]","IMDB","null"
"14918450","Wollejko, Czeslaw","Died","7 February 1987","IMDB","null"
"14918451","Wollejko, Czeslaw","Children","Jolanta Wollejko;Magdalena Wollejko","IMDB","null"
"14918452","Wollejko, Jolanta","Born","15 September 1942","IMDB","null"
"14918453","Wollejko, Jolanta","countryOfBirth","Grodno, Bialostockie, Poland [now Hrodna, Belarus]","IMDB","null"
"14918454","Wollejko, Magdalena","Born","27 May 1955","IMDB","null"
"14918455","Wollejko, Magdalena","countryOfBirth","Warsaw, Mazowieckie, Poland","IMDB","null"
"14918456","Wollejko, Magdalena","parents","Czeslaw Wollejko;Halina Czengery","IMDB","null"
"14918457","Wollejko, Magdalena","spouse_s","Piotr Skarga;Piotr Polk","IMDB","null"
"14918458","Wollen, Irena","Born","26 March 1934","IMDB","null"
"14918459","Wollen, Irena","countryOfBirth","Czulice, Malopolskie, Poland","IMDB","null"
"14918460","Wollen, Irena","Died","21 March 2011","IMDB","null"
"14918461","Wollen, Peter","Born","29 June 1938","IMDB","null"
"14918462","Wollen, Peter","countryOfBirth","London, England, UK","IMDB","null"
"14918463","Wollen, Peter","spouse_s","Laura Mulvey","IMDB","null"
"14918464","Wollenberger, Knud","Born","23 February 1952","IMDB","null"
"14918465","Wollenberger, Knud","countryOfBirth","Copenhagen, Denmark","IMDB","null"
"14918466","Wollenberger, Knud","Died","25 January 2012","IMDB","null"
"14918467","Wollenberger, Knud","spouse_s","Christiane;Vera Lengsfeld","IMDB","null"
"14918468","Wollenberger, Werner","Died","17 October 1982","IMDB","null"
"14918469","Kirk Bryan Ramon Woller","Born","9 March 1962","IMDB","null"
"14918470","Wollersheim, Markus","Born","23 July 1966","IMDB","null"
"14918471","Wollersheim, Markus","countryOfBirth","Troisdorf, Germany","IMDB","null"
"14918472","Wollersheim, Markus","spouse_s","Judith Christina Heer","IMDB","null"
"14918473","Nicolas Wang Wollesen","Born","9 November 1991","IMDB","null"
"14918474","Nicolas Wang Wollesen","countryOfBirth","Copenhagen, Denmark","IMDB","null"
"14918475","Donald Allen Wollheim","Born","1 October 1914","IMDB","null"
"14918476","Donald Allen Wollheim","countryOfBirth","New York City, New York, USA","IMDB","null"
"14918477","Donald Allen Wollheim","Died","2 November 1990","IMDB","null"
"14918478","Donald Allen Wollheim","spouse_s","Elsie Balter","IMDB","null"
"14918479","Wollin, Anna","height","5' 8 1/2""","IMDB","null"
"14918480","Wollington, Lara","height","4' 2""","IMDB","null"
"14918481","Wollmann, Elke","countryOfBirth","Bavaria, Germany","IMDB","null"
"14918482","Wollner, Anne","Born","14 December 1939","IMDB","null"
"14918483","Wollner, Anne","countryOfBirth","Chemnitz, Germany","IMDB","null"
"14918484","Wollner, Anne","Died","17 August 2007","IMDB","null"
"14918485","Wollner, Anthony","Born","10 October 1920","IMDB","null"
"14918486","Wollner, Anthony","countryOfBirth","USA","IMDB","null"
"14918487","Wollner, Anthony","Died","23 July 2008","IMDB","null"
"14918488","Wollner, Gerhard (I)","Born","28 July 1917","IMDB","null"
"14918489","Wollner, Gerhard (I)","countryOfBirth","Berlin, Germany","IMDB","null"
"14918490","Wollner, Gerhard (I)","Died","27 May 1997","IMDB","null"
"14918491","Wollner, Michael","spouse_s","Allyson Voller","IMDB","null"
"14918492","Wollock, Jules","Born","18 December 1911","IMDB","null"
"14918493","Wollock, Jules","countryOfBirth","USA","IMDB","null"
"14918494","Wollock, Jules","Died","5 February 2002","IMDB","null"
"14918495","Wollover, Megan","height","5' 7""","IMDB","null"
"14918496","Wollscheidt, Rudolf","Born","30 April 1925","IMDB","null"
"14918497","Wollscheidt, Rudolf","countryOfBirth","Altenkessel/Saar, Germany","IMDB","null"
"14918498","Wollscheidt, Rudolf","spouse_s","Gabriele, née Mettenleitner","IMDB","null"
"14918499","Wollter, Christopher","Born","5 February 1972","IMDB","null"
"14918500","Wollter, Christopher","countryOfBirth","Sweden","IMDB","null"
"14918501","Wollter, Stina","Born","24 May 1964","IMDB","null"
"14918502","Wollter, Stina","countryOfBirth","Sweden","IMDB","null"
"14918503","Wollter, Sven","Born","11 January 1934","IMDB","null"
"14918504","Wollter, Sven","countryOfBirth","Gothenburg, Västra Götalands län, Sweden","IMDB","null"
"14918505","Wollter, Sven","spouse_s","Lisa Wede;Annie Jenhoff;Evabritt Strandberg;Viveka Seldahl","IMDB","null"
"14918506","Wollter, Sven","height","185 cm","IMDB","null"
"14918507","Wolman, Adam (II)","spouse_s","Eileen Heisler","IMDB","null"
"14918508","Wolman, Dan","Born","1941","IMDB","null"
"14918509","Wolman, Dan","countryOfBirth","Jerusalem, Palestine (now Israel)","IMDB","null"
"14918510","Wolman, Gil J","Born","7 September 1929","IMDB","null"
"14918511","Wolman, Gil J","countryOfBirth","Paris, Ile-de-France, France","IMDB","null"
"14918512","Wolman, Gil J","Died","3 June 1995","IMDB","null"
"14918513","Shoshana Wolman","spouse_s","Dan Wolman","IMDB","null"
"14918514","Wolmark, Nina","Born","1941","IMDB","null"
"14918515","Wolmark, Nina","countryOfBirth","Minsk, Byelorussian SSR, USSR [now Belarus]","IMDB","null"
"14918516","Wolniakowski, Zenon","Born","1 November 1925","IMDB","null"
"14918517","Wolniakowski, Zenon","countryOfBirth","Poland","IMDB","null"
"14918518","Wolny, Antoni","Born","12 June 1916","IMDB","null"
"14918519","Wolny, Antoni","countryOfBirth","Königshütte, Upper Silesia, Germany [now Chorzów, Slaskie, Poland]","IMDB","null"
"14918520","Wolny, Antoni","Died","24 January 1998","IMDB","null"
"14918521","Emma Wolochatiuk","height","5' 5""","IMDB","null"
"14918522","Woloczko, Krzysztof","Born","31 January 1954","IMDB","null"
"14918523","Woloczko, Krzysztof","countryOfBirth","Warsaw, Mazowieckie, Poland","IMDB","null"
"14918524","Marc Wallace","spouse_s","Maya Forbes","IMDB","null"
"14918525","Sydney Lynn Wolofsky","parents","Moira Fiore;Jon Fiore","IMDB","null"
"14918526","Leslie Margaret Wolos","Born","29 August 1982","IMDB","null"
"14918527","Leslie Margaret Wolos","countryOfBirth","Winnipeg, Manitoba, Canada","IMDB","null"
"14918528","Leslie Margaret Wolos","spouse_s","Chris Anderson","IMDB","null"
"14918529","Leslie Margaret Wolos","height","5' 6 1/2""","IMDB","null"
"14918530","Woloshin, Alex","Born","20 April 1886","IMDB","null"
"14918531","Woloshin, Alex","countryOfBirth","Russia","IMDB","null"
"14918532","Woloshin, Alex","Died","23 November 1960","IMDB","null"
"14918533","Woloshyn, Bruce","Born","22 March 1964","IMDB","null"
"14918534","Woloshyn, Bruce","countryOfBirth","North Battleford, Saskatchewan, Canada","IMDB","null"
"14918535","Woloshyn, Bruce","spouse_s","Ramona","IMDB","null"
"14918536","Woloshyn, Bruce","height","6' 2""","IMDB","null"
"14918537","Woloshyn, Illya","Born","1981","IMDB","null"
"14918538","Woloshyn, Illya","spouse_s","Tanya Pelensky","IMDB","null"
"14918539","Woloski, Barry","Born","11 March 1937","IMDB","null"
"14918540","Woloski, Barry","countryOfBirth","USA","IMDB","null"
"14918541","Woloski, Barry","Died","21 June 2001","IMDB","null"
"14918542","Woloski, Barry","spouse_s","Davida Singer","IMDB","null"
"14918543","Woloski, Richard","Born","16 January 1969","IMDB","null"
"14918544","Woloski, Richard","countryOfBirth","Massachusetts, USA","IMDB","null"
"14918545","Woloszyk, Adam","height","5' 11 1/2""","IMDB","null"
"14918546","Woloszyn, Chris","Born","22 February 1981","IMDB","null"
"14918547","Woloszyn, Chris","countryOfBirth","Sussex, New Jersey, USA","IMDB","null"
"14918548","Woloszyn, Maya","height","5' 4""","IMDB","null"
"14918549","Woloszynski, Wieslaw","Born","25 September 1924","IMDB","null"
"14918550","Woloszynski, Wieslaw","countryOfBirth","Jaslo, Podkarpackie, Poland","IMDB","null"
"14918551","Woloszynski, Wieslaw","Died","9 March 2005","IMDB","null"
"14918552","Jennifer Marie Wolowic","Born","24 December 1982","IMDB","null"
"14918553","Jennifer Marie Wolowic","countryOfBirth","California, USA","IMDB","null"
"14918554","Jennifer Marie Wolowic","height","5' 10""","IMDB","null"
"14918555","Wolowic, Laurel","Born","1965","IMDB","null"
"14918556","Wolowsky, Kurt","Born","12 June 1897","IMDB","null"
"14918557","Wolowsky, Kurt","countryOfBirth","Berlin, Germany","IMDB","null"
"14918558","Wolowsky, Kurt","Died","July 1985","IMDB","null"
"14918559","Howard Eliot Wolpe III","Born","2 November 1939","IMDB","null"
"14918560","Howard Eliot Wolpe III","countryOfBirth","Los Angeles, California, USA","IMDB","null"
"14918561","Howard Eliot Wolpe III","Died","25 October 2011","IMDB","null"
"14918562","Howard Eliot Wolpe III","spouse_s","Julianne Fletcher;Judith Artz Hollister;Celia Jeanene Taylor","IMDB","null"
"14918563","Wolpe, Katharina","Born","9 September 1931","IMDB","null"
"14918564","Wolpe, Katharina","countryOfBirth","Vienna, Austria","IMDB","null"
"14918565","Wolpe, Katharina","Died","9 February 2013","IMDB","null"
"14918566","Wolpe, Katharina","spouse_s","Turnbull, Bill;Lawrence Leonard (II)","IMDB","null"
"14918567","Wolpe, Stefan","Died","4 April 1972","IMDB","null"
"14918568","David Lloyd Wolper","Born","11 January 1928","IMDB","null"
"14918569","David Lloyd Wolper","countryOfBirth","New York City, New York, USA","IMDB","null"
"14918570","David Lloyd Wolper","Died","10 August 2010","IMDB","null"
"14918571","David Lloyd Wolper","spouse_s","Gloria Hill;Toni Carroll;Dawn Richard (I)","IMDB","null"
"14918572","Wolper, Joshua","height","5' 10""","IMDB","null"
"14918573","Wolpert, Jacob","Born","27 December 1983","IMDB","null"
"14918574","Wolpert, Jacob","countryOfBirth","Ottawa, Canada","IMDB","null"
"14918575","Wolpert, Jacob","height","5' 11""","IMDB","null"
"14918576","Stanley Albert Wolpert","Born","23 December 1927","IMDB","null"
"14918577","Stanley Albert Wolpert","countryOfBirth","Brooklyn, New York City, New York, USA","IMDB","null"
"14918578","Wolput, Sean","Born","15 December 1984","IMDB","null"
"14918579","Wolput, Sean","countryOfBirth","Sherbrooke, Quebec, Canada","IMDB","null"
"14918580","Wolsefer, Victoria","height","5' 1""","IMDB","null"
"14918581","Wolseley, Garnet Joseph","Born","4 June 1833","IMDB","null"
"14918582","Wolseley, Garnet Joseph","countryOfBirth","Golden Bridge, Ireland","IMDB","null"
"14918583","Wolseley, Garnet Joseph","Died","26 March 1913","IMDB","null"
"14918584","Wolshin, Sandy (I)","height","5' 6""","IMDB","null"
"14918585","Maria Anja Helena Wolska","Born","18 May 1944","IMDB","null"
"14918586","Maria Anja Helena Wolska","countryOfBirth","Helsinki, Finland","IMDB","null"
"14918587","Wolska, Urszula","Born","2 August 1952","IMDB","null"
"14918588","Wolska, Urszula","countryOfBirth","Lisie Jamy, Podkarpackie, Poland","IMDB","null"
"14918589","Wolski, Cosmo","height","6' 1""","IMDB","null"
"14918590","Dariusz Adam Wolski","Born","1956","IMDB","null"
"14918591","Dariusz Adam Wolski","countryOfBirth","Warsaw, Mazowieckie, Poland","IMDB","null"
"14918592","Wolski, Marcin","Born","22 July 1947","IMDB","null"
"14918593","Wolski, Marcin","countryOfBirth","Lódz, Lódzkie, Poland","IMDB","null"
"14918594","Wolski, Sebastian ""Sebass""","height","5' 10""","IMDB","null"
"14918595","Wolski, Stanislaw","Born","8 August 1948","IMDB","null"
"14918596","Wolski, Stanislaw","countryOfBirth","Bielanka, Dolnoslaskie, Poland","IMDB","null"
"14918597","Wolski, Tomasz","Born","25 November 1977","IMDB","null"
"14918598","Wolski, Tomasz","countryOfBirth","Gdynia, Pomorskie, Poland","IMDB","null"
"14918599","Wolski, Zbigniew","Born","1920","IMDB","null"
"14918600","Wolski, Zbigniew","countryOfBirth","Poland","IMDB","null"
"14918601","Wolsky, Albert","Born","24 November 1930","IMDB","null"
"14918602","Wolsky, Albert","countryOfBirth","Paris, France","IMDB","null"
"14918603","Wolst, Lise","Born","9 March 1922","IMDB","null"
"14918604","Wolst, Lise","countryOfBirth","Tjæreby, Denmark","IMDB","null"
"14918605","Wolst, Lise","Died","9 April 1980","IMDB","null"
"14918606","Wolst, Lise","spouse_s","Erno Müller","IMDB","null"
"14918607","Wolstad, Odd","Born","13 January 1925","IMDB","null"
"14918608","Wolstad, Odd","Died","27 January 1971","IMDB","null"
"14918609","Wolstencroft, David","Born","16 July 1969","IMDB","null"
"14918610","Wolstencroft, David","countryOfBirth","Honolulu, Hawaii, USA","IMDB","null"
"14918611","Wolstencroft, Richard (I)","Born","23 April 1969","IMDB","null"
"14918612","Wolstencroft, Richard (I)","countryOfBirth","Melbourne, Victoria, Australia","IMDB","null"
"14918613","Christopher Tony Wolstenholme","Born","2 December 1978","IMDB","null"
"14918614","Christopher Tony Wolstenholme","countryOfBirth","Rotherham, Yorkshire, England, UK","IMDB","null"
"14918615","Christopher Tony Wolstenholme","spouse_s","Kelly","IMDB","null"
"14918616","Christopher Tony Wolstenholme","height","6' 1""","IMDB","null"
"14918617","Wolstenholme, Kenneth","Born","17 July 1920","IMDB","null"
"14918618","Wolstenholme, Kenneth","countryOfBirth","Worsley, Manchester, England, UK","IMDB","null"
"14918619","Wolstenholme, Kenneth","Died","25 March 2002","IMDB","null"
"14918620","Stuart John Wolstenholme","Died","13 December 2010","IMDB","null"
"14918621","Wolston, Dianne","height","5' 9""","IMDB","null"
"14918622","Wolszczak, Grazyna","Born","7 December 1958","IMDB","null"
"14918623","Wolszczak, Grazyna","countryOfBirth","Gdansk, Pomorskie, Poland","IMDB","null"
"14918624","Wolszczak, Grazyna","spouse_s","Cezary Harasimowicz","IMDB","null"
"14918625","Wolszczak, Jacek","Born","3 June 1981","IMDB","null"
"14918626","Wolszczak, Jacek","countryOfBirth","Warsaw, Mazowieckie, Poland","IMDB","null"
"14918627","Wolter, Ben","Born","19 December 1978","IMDB","null"
"14918628","Wolter, Ben","countryOfBirth","Kiel, Schleswig-Holstein, Germany","IMDB","null"
"14918629","Wolter, Ben","height","185 cm","IMDB","null"
"14918630","Wolter, Birthe","Born","4 October 1981","IMDB","null"
"14918631","Wolter, Birthe","countryOfBirth","Cologne, North Rhine-Westphalia, Germany","IMDB","null"
"14918632","Wolter, Birthe","height","163 cm","IMDB","null"
"14918633","Wolter, Christine","Born","30 March 1939","IMDB","null"
"14918634","Wolter, Christine","countryOfBirth","Königsberg, East Prussia, Germany","IMDB","null"
"14918635","Wolter, Claus","spouse_s","Lisbet Dahl","IMDB","null"
"14918636","Wolter, Edith","Children","Ulrike Wolter","IMDB","null"
"14918637","Wolter, Edith","spouse_s","Manfred Wolter","IMDB","null"
"14918638","Wolter, Erling","Born","27 February 1925","IMDB","null"
"14918639","Wolter, Erling","countryOfBirth","Copenhagen, Denmark","IMDB","null"
"14918640","Wolter, Hilde","Born","19 June 1898","IMDB","null"
"14918641","Wolter, Hilde","countryOfBirth","Berlin, Germany","IMDB","null"
"14918642","Wolter, Jesse","Born","2 August 1973","IMDB","null"
"14918643","Wolter, Jesse","countryOfBirth","Galesburg, Illinois, USA","IMDB","null"
"14918644","Wolter, Katherina","Born","1971","IMDB","null"
"14918645","Wolter, Katherina","countryOfBirth","Ulm, Baden-Württemberg, Germany","IMDB","null"
"14918646","Wolter, Katherina","height","174 cm","IMDB","null"
"14918647","Katrin Klara Wolter","Born","1988","IMDB","null"
"14918648","Katrin Klara Wolter","height","166 cm","IMDB","null"
"14918649","Wolter, Kimberly-Rose","countryOfBirth","Hawaii, USA","IMDB","null"
"14918650","Wolter, Lucius","height","187 cm","IMDB","null"
"14918651","Wolter, Manfred","Born","18 February 1938","IMDB","null"
"14918652","Wolter, Manfred","countryOfBirth","Potsdam, Germany","IMDB","null"
"14918653","Wolter, Manfred","Died","14 October 1999","IMDB","null"
"14918654","Wolter, Manfred","Children","Ulrike Wolter","IMDB","null"
"14918655","Wolter, Manfred","spouse_s","Edith Wolter","IMDB","null"
"14918656","Wolter, Marcus","Born","31 January 1968","IMDB","null"
"14918657","Wolter, Marcus","countryOfBirth","Hamburg, Germany","IMDB","null"
"14918658","Wolter, Oliver (I)","Born","1983","IMDB","null"
"14918659","Wolter, Oliver (I)","height","172 cm","IMDB","null"
"14918660","Philipp Christopher Wolter","height","6'","IMDB","null"
"14918661","Wolter, Ralf","Born","26 November 1926","IMDB","null"
"14918662","Wolter, Ralf","countryOfBirth","Berlin, Germany","IMDB","null"
"14918663","Wolter, Sherilyn","Born","30 November 1951","IMDB","null"
"14918664","Wolter, Sherilyn","countryOfBirth","Clarksburg, West Virginia, USA","IMDB","null"
"14918665","Wolter, Wolfgang","Born","1947","IMDB","null"
"14918666","Wolter, Wolfgang","countryOfBirth","Wolfsburg, Germany","IMDB","null"
"14918667","Wolter, Wolfgang","Died","14 July 2005","IMDB","null"
"14918668","Wolters, Aubrey","spouse_s","Brandon Akerill","IMDB","null"
